"C00436","N-Carbamoylputrescine"
"C00437","N-Acetylornithine"
"C00438","N-Carbamoyl-L-aspartate"
"C00439","N-Formimino-L-glutamate"
"C00441","L-Aspartate 4-semialdehyde"
"C00449","N6-(L-1,3-Dicarboxypropyl)-L-lysine"
"C00450","(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate"
"C00466","Acetoin"
"C00469","Ethanol"
"C00474","Ribitol"
"C00475","Cytidine"
"C00476","D-Lyxose"
"C00479","Propanal"
"C00488","Formamide"
"C00489","Glutarate"
"C00490","Itaconate"
"C00491","L-Cystine"
"C00492","Raffinose"
"C00497","(R)-Malate"
"C00499","Allantoate"
"C00502","D-Xylonate"
"C00506","L-Cysteate"
"C00507","L-Rhamnose"
"C00508","L-Ribulose"
"C00511","Acrylic acid"
"C00514","D-Mannonate"
"C00515","D-Ornithine"
"C00517","Hexadecanal"
"C00519","Hypotaurine"
"C00522","(R)-Pantoate"
"C00527","Glutaryl-CoA"
"C00531","Itaconyl-CoA"
"C00532","L-Arabitol"
"C00533","Nitric oxide"
"C00542","Cystathionine"
"C00545","L-Arabinonate"
"C00546","Methylglyoxal"
"C00552","meso-Tartaric acid"
"C00555","4-Aminobutyraldehyde"
"C00558","D-Tagaturonate"
"C00566","(3S)-Citryl-CoA"
"C00577","D-Glyceraldehyde"
"C00581","Guanidinoacetate"
"C00583","Propane-1,2-diol"
"C00593","Sulfoacetaldehyde"
"C00596","2-Hydroxy-2,4-pentadienoate"
"C00603","(-)-Ureidoglycolate"
"C00606","3-Sulfino-L-alanine"
"C00618","3-Dehydro-L-gulonate"
"C00624","N-Acetyl-L-glutamate"
"C00630","2-Methylpropanoyl-CoA"
"C00652","D-Arabinono-1,4-lactone"
"C00666","LL-2,6-Diaminoheptanedioate"
"C00679","5-Dehydro-4-deoxy-D-glucarate"
"C00680","meso-2,6-Diaminoheptanedioate"
"C00682","2-Hydroxymuconate semialdehyde"
"C00683","(S)-Methylmalonyl-CoA"
"C00684","2-Dehydro-3-deoxy-L-arabinonate"
"C00697","Nitrogen"
"C00716","Serine"
"C00736","Cysteine"
"C00739","D-Lysine"
"C00740","D-Serine"
"C00741","Diacetyl"
"C00763","D-Proline"
"C00764","D-Sorbose"
"C00770","L-Idonate"
"C00772","Mevaldate"
"C00785","Urocanate"
"C00792","D-Arginine"
"C00793","D-Cysteine"
"C00794","D-Sorbitol"
"C00795","D-Tagatose"
"C00798","Formyl-CoA"
"C00800","L-Gulonate"
"C00802","Oxalureate"
"C00804","Propynoate"
"C00810","(R)-Acetoin"
"C00813","Barbiturate"
"C00815","Citramalate"
"C00817","D-Altronate"
"C00818","D-Glucarate"
"C00819","D-Glutamine"
"C00820","D-Threonine"
"C00823","1-Hexadecanol"
"C00827","Lactoyl-CoA"
"C00846","3-Oxoadipate"
"C00860","L-Histidinol"
"C00861","L-Rhamnulose"
"C00864","Pantothenate"
"C00877","Crotonoyl-CoA"
"C00878","D-Arabinonate"
"C00879","D-Galactarate"
"C00880","D-Galactonate"
"C00884","Homocarnosine"
"C00887","Nitrous oxide"
"C00894","Propenoyl-CoA"
"C00898","(R,R)-Tartaric acid"
"C00900","2-Acetolactate"
"C00904","Citramalyl-CoA"
"C00905","D-Fructuronate"
"C00920","CoA-glutathione"
"C00922","2,3-Dimethylmaleate"
"C00931","Porphobilinogen"
"C00937","(R)-Lactaldehyde"
"C00940","2-Oxoglutaramate"
"C00956","L-2-Aminoadipate"
"C00957","Mercaptopyruvate"
"C00966","2-Dehydropantoate"
"C00969","3-Hydroxypropanal"
"C00975","Dihydroxyfumarate"
"C00979","O-Acetyl-L-serine"
"C00984","alpha-D-Galactose"
"C00986","1,3-Diaminopropane"
"C00989","4-Hydroxybutanoic acid"
"C00990","5-Aminopentanamide"
"C00993","D-Alanyl-D-alanine"
"C01010","Urea-1-carboxylate"
"C01011","(3S)-Citramalyl-CoA"
"C01013","3-Hydroxypropanoate"
"C01019","6-Deoxy-L-galactose"
"C01024","Hydroxymethylbilane"
"C01029","N8-Acetylspermidine"
"C01031","S-Formylglutathione"
"C01035","4-Guanidinobutanoate"
"C01036","4-Maleylacetoacetate"
"C01037","7,8-Diaminononanoate"
"C01040","L-Gulono-1,4-lactone"
"C01041","Monodehydroascorbate"
"C01042","N-Acetyl-L-aspartate"
"C01044","N-Formyl-L-aspartate"
"C01045","N-Formyl-L-glutamate"
"C01051","Uroporphyrinogen III"
"C01053","(R)-4-Dehydropantoate"
"C01061","4-Fumarylacetoacetate"
"C01062","5-Dehydro-D-gluconate"
"C01063","6-Carboxyhexanoyl-CoA"
"C01073","N-Acetyl-beta-alanine"
"C01077","O-Acetyl-L-homoserine"
"C01083","alpha,alpha-Trehalose"
"C01088","(R)-3,3-Dimethylmalate"
"C01089","(R)-3-Hydroxybutanoate"
"C01092","8-Amino-7-oxononanoate"
"C01110","5-Amino-2-oxopentanoic acid"
"C01114","L-Arabinono-1,4-lactone"
"C01115","L-Galactono-1,4-lactone"
"C01118","O-Succinyl-L-homoserine"
"C01127","4-Hydroxy-2-oxoglutarate"
"C01142","(3S)-3,6-Diaminohexanoate"
"C01144","(S)-3-Hydroxybutanoyl-CoA"
"C01146","2-Hydroxy-3-oxopropanoate"
"C01157","Hydroxyproline"
"C01163","3-Carboxy-cis,cis-muconate"
"C01165","L-Glutamate 5-semialdehyde"
"C01186","(3S,5S)-3,5-Diaminohexanoate"
"C01187","3-Deoxy-D-manno-octulosonate"
"C01188","3-Hydroxy-2-methylpropanoate"
"C01205","(R)-3-Amino-2-methylpropanoate"
"C01213","(R)-Methylmalonyl-CoA"
"C01215","2-(Acetamidomethylene)succinate"
"C01216","2-Dehydro-3-deoxy-D-galactonate"
"C01234","1-Aminocyclopropane-1-carboxylate"
"C01250","N-Acetyl-L-glutamate 5-semialdehyde"
"C01251","(R)-2-Hydroxybutane-1,2,4-tricarboxylate"
"C01278","2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate"
"C01291","3-(4-Methylpent-3-en-1-yl)pent-2-enedioyl-CoA"
"C01326","Hydrogen cyanide"
"C01328","HO-"
"C01353","Carbonic acid"
"C01380","Ethylene glycol"
"C01384","Maleic acid"
"C01401","Alanine"
"C01412","Butanal"
"C01417","Cyanate"
"C01419","Cys-Gly"
"C01420","Cystine"
"C01489","D-Iditol"
"C01507","L-Iditol"
"C01508","L-Lyxose"
"C01537","Urethane"
"C01548","Acetylene"
"C01563","Carbamate"
"C01566","Cyanamide"
"C01582","Galactose"
"C01594","Linamarin"
"C01596","Maleamate"
"C01602","Ornithine"
"C01613","Stachyose"
"C01616","Tauropine"
"C01659","Acrylamide"
"C01672","Cadaverine"
"C01680","D-Fuconate"
"C01697","Galactitol"
"C01720","L-Fuconate"
"C01721","L-Fuculose"
"C01728","Mannobiose"
"C01732","Mesaconate"
"C01742","Palatinose"
"C01755","Thiocyanate"
"C01757","Triacetate"
"C01769","(S)-Acetoin"
"C01771","2-Butenoate"
"C01817","L-Homocystine"
"C01818","Hyponitrite"
"C01825","L-Galactose"
"C01832","Lauroyl-CoA"
"C01845","Propan-2-ol"
"C01857","Thioacetate"
"C01877","4-Oxoproline"
"C01888","Aminoacetone"
"C01904","D-Arabitol"
"C01929","L-Histidinal"
"C01934","L-Rhamnonate"
"C01944","Octanoyl-CoA"
"C01948","Pentadecanal"
"C01959","Taurocyamine"
"C01962","Thiocysteine"
"C01989","3-Ethylmalate"
"C01990","3-Oxalomalate"
"C01998","Acrylonitrile"
"C02013","Cellotetraose"
"C02015","CoA-disulfide"
"C02024","D-Mannuronate"
"C02090","Trypanothione"
"C02091","(S)-Ureidoglycine"
"C02107","(S,S)-Tartaric acid"
"C02130","Acetyl-maltose"
"C02132","Acetylpyruvate"
"C02167","Maleylpyruvate"
"C02170","Methylmalonate"
"C02207","beta-Alanopine"
"C02214","(E)-Glutaconate"
"C02218","Dehydroalanine"
"C02220","2-Aminomuconate"
"C02222","2-Maleylacetate"
"C02225","2-Methylcitrate"
"C02226","2-Methylmaleate"
"C02232","3-Oxoadipyl-CoA"
"C02237","5-Oxo-D-proline"
"C02266","D-Xylonolactone"
"C02273","Digalacturonate"
"C02291","L-Cystathionine"
"C02295","Methylitaconate"
"C02331","Vinylacetyl-CoA"
"C02335","beta-Alanyl-CoA"
"C02336","beta-D-Fructose"
"C02341","trans-Aconitate"
"C02348","(R)(-)-Allantoin"
"C02350","(S)-Allantoin"
"C02360","2-Hydroxyadipate"
"C02362","2-Oxosuccinamate"
"C02411","Glutaconyl-1-CoA"
"C02426","L-Glyceraldehyde"
"C02431","L-Rhamnofuranose"
"C02457","Propane-1,3-diol"
"C02480","cis,cis-Muconate"
"C02486","(3R)-beta-Leucine"
"C02488","(R)-2-Ethylmalate"
"C02501","2-Hydroxymuconate"
"C02504","alpha-Isopropylmalate"
"C02512","3-Cyano-L-alanine"
"C02514","3-Fumarylpyruvate"
"C02557","Methylmalonyl-CoA"
"C02593","Tetradecanoyl-CoA"
"C02612","(R)-2-Methylmalate"
"C02614","(S)-2-Methylmalate"
"C02630","2-Hydroxyglutarate"
"C02631","2-Isopropylmaleate"
"C02642","3-Ureidopropionate"
"C02647","4-Guanidinobutanal"
"C02655","6-Acetyl-D-glucose"
"C02659","Acetone cyanohydrin"
"C02669","D-Galactono-1,5-lactone"
"C02670","D-Glucuronolactone"
"C02710","N-Acetyl-L-leucine"
"C02714","N-Acetylputrescine"
"C02727","N6-Acetyl-L-lysine"
"C02752","Triacetate lactone"
"C02753","D-Xylono-1,4-lactone"
"C02787","2-Methylpropanamine"
"C02800","4,5-Dioxopentanoate"
"C02835","Imidazole-4-acetate"
"C02837","L-Lysine 1,6-lactam"
"C02912","(R)-Propane-1,2-diol"
"C02917","(S)-Propane-1,2-diol"
"C02930","2-Methyleneglutarate"
"C02934","3-Dehydrosphinganine"
"C02939","3-Methylbutanoyl-CoA"
"C02944","3-cis-Dodecenoyl-CoA"
"C02946","4-Acetamidobutanoate"
"C02948","4-Hydroxyhexan-3-one"
"C02964","4-O-beta-D-Glucopyranosyl-D-mannose"
"C02991","L-Rhamnono-1,4-lactone"
"C02997","N-Acetyl-L-histidine"
"C03015","O-Carbamoyl-L-serine"
"C03030","Uracil 5-carboxylate"
"C03044","(R,R)-Butane-2,3-diol"
"C03046","(S,S)-Butane-2,3-diol"
"C03047","Arcaine"
"C03058","2-Hydroxyglutaryl-CoA"
"C03063","2-Oxohept-3-enedioate"
"C03065","3-Guanidinopropanoate"
"C03069","3-Methylcrotonyl-CoA"
"C03078","4-Guanidinobutanamide"
"C03079","4-Hydroxy-L-glutamate"
"C03087","5-Acetamidopentanoate"
"C03124","beta-L-Aspartylhydroxamate"
"C03139","N-Amidino-L-aspartate"
"C03170","Trypanothione disulfide"
"C03174","S-Succinylglutathione"
"C03194","(R)-1-Aminopropan-2-ol"
"C03210","Alanopine"
"C03217","2-Hydroxy-3-oxoadipate"
"C03221","2-trans-Dodecenoyl-CoA"
"C03231","3-Methylglutaconyl-CoA"
"C03239","6-Amino-2-oxohexanoate"
"C03248","Acetylenedicarboxylate"
"C03263","Coproporphyrinogen III"
"C03273","5-Oxopentanoate"
"C03277","Imidazol-5-yl-pyruvate"
"C03283","L-2,4-Diaminobutanoate"
"C03284","L-3-Amino-isobutanoate"
"C03289","L-xylo-Hexulonolactone"
"C03296","N2-Succinyl-L-arginine"
"C03341","2-Amino-4-oxopentanoic acid"
"C03344","2-Methylacetoacetyl-CoA"
"C03345","2-Methylbut-2-enoyl-CoA"
"C03383","D-Galactono-1,4-lactone"
"C03387","D-Glucurono-6,2-lactone"
"C03406","N-(L-Arginino)succinate"
"C03409","N-Formimino-L-aspartate"
"C03415","N2-Succinyl-L-ornithine"
"C03440","cis-4-Hydroxy-D-proline"
"C03451","(R)-S-Lactoylglutathione"
"C03453","gamma-Oxalocrotonate"
"C03459","2-Hydroxy-3-oxosuccinate"
"C03460","2-Methylprop-2-enoyl-CoA"
"C03508","L-2-Amino-3-oxobutanoic acid"
"C03548","trans-2,3-Epoxysuccinate"
"C03561","(R)-3-Hydroxybutanoyl-CoA"
"C03564","1-Pyrroline-2-carboxylate"
"C03584","3-(Uracil-1-yl)-L-alanine"
"C03586","2-Oxo-2,3-dihydrofuran-5-acetate"
"C03589","4-Hydroxy-2-oxopentanoate"
"C03600","Carboxymethyloxysuccinate"
"C03618","L-threo-3-Methylaspartate"
"C03652","(2R,3S)-2,3-Dimethylmalate"
"C03656","(S)-5-Amino-3-oxohexanoic acid"
"C03661","1F-beta-D-Fructosylsucrose"
"C03671","2-Pyrone-4,6-dicarboxylate"
"C03676","3-Hydroxy-cis,cis-muconate"
"C03680","4-Imidazolone-5-propanoate"
"C03703","L-5-Carboxymethylhydantoin"
"C03716","Oxaloacetate 4-methyl ester"
"C03722","Quinolinate"
"C03724","S-(5-Hydroxy-2-furoyl)-CoA"
"C03738","gamma-L-Glutamyl-D-alanine"
"C03741","(S)-4-Amino-5-oxopentanoate"
"C03752","2-Amino-2-deoxy-D-gluconate"
"C03761","3-Hydroxy-3-methylglutarate"
"C03771","5-Guanidino-2-oxopentanoate"
"C03790","N-(Carboxymethyl)-D-alanine"
"C03817","(S)-3-(Imidazol-5-yl)lactate"
"C03824","2-Aminomuconate semialdehyde"
"C03826","2-Dehydro-3-deoxy-D-xylonate"
"C03827","2-Dehydro-3-deoxy-L-fuconate"
"C03871","L-2-Amino-6-oxoheptanedioate"
"C03912","(S)-1-Pyrroline-5-carboxylate"
"C03921","2-Dehydro-3-deoxy-D-glucarate"
"C03943","(2R,4S)-2,4-Diaminopentanoate"
"C03961","erythro-3-Hydroxy-Ls-aspartate"
"C03972","2,3,4,5-Tetrahydrodipicolinate"
"C03979","2-Dehydro-3-deoxy-L-rhamnonate"
"C03981","2-Hydroxyethylenedicarboxylate"
"C03989","Isolychnose"
"C04002","(Z)-But-1-ene-1,2,4-tricarboxylate"
"C04039","2,3-Dihydroxy-3-methylbutanoate"
"C04047","3-Hydroxy-2-methylpropanoyl-CoA"
"C04052","5-Carboxy-2-oxohept-3-enedioate"
"C04053","5-Dehydro-4-deoxy-D-glucuronate"
"C04076","L-2-Aminoadipate 6-semialdehyde"
"C04092","delta1-Piperideine-2-carboxylate"
"C04105","2,5-Dihydro-5-oxofuran-2-acetate"
"C04115","4-Carboxy-4-hydroxy-2-oxoadipate"
"C04137","D-Octopine"
"C04181","3-Hydroxy-3-methyl-2-oxobutanoic acid"
"C04186","5-Carboxymethyl-2-hydroxymuconate"
"C04225","(Z)-But-2-ene-1,2,3-tricarboxylate"
"C04226","6-Oxo-1,4,5,6-tetrahydronicotinate"
"C04236","(2S)-2-Isopropyl-3-oxosuccinate"
"C04272","(R)-2,3-Dihydroxy-3-methylbutanoate"
"C04281","L-1-Pyrroline-3-hydroxy-5-carboxylate"
"C04282","1-Pyrroline-4-hydroxy-2-carboxylate"
"C04322","delta-1-Pyrroline-5-carboxylate"
"C04324","(1E,3E)-4-Hydroxybuta-1,3-diene-1,2,4-tricarboxylate"
"C04348","L-Malyl-CoA"
"C04349","(4S)-4,6-Dihydroxy-2,5-dioxohexanoate"
"C04390","N6-Acetyl-LL-2,6-diaminoheptanedioate"
"C04405","(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA"
"C04409","2-Amino-3-carboxymuconate semialdehyde"
"C04411","(2R,3S)-3-Isopropylmalate"
"C04421","N-Succinyl-LL-2,6-diaminoheptanedioate"
"C04431","cis-4-Carboxymethylenebut-2-en-4-olide"
"C04434","(1E)-4-Oxobut-1-ene-1,2,4-tricarboxylate"
"C04462","N-Succinyl-2-L-amino-6-oxoheptanedioate"
"C04479","2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate"
"C04480","3-Carboxy-2-hydroxymuconate semialdehyde"
"C04484","4-Carboxy-2-hydroxymuconate semialdehyde"
"C04529","(3S,4S)-3-Hydroxytetradecane-1,3,4-tricarboxylate"
"C04546","(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate"
"C04553","3-Carboxy-2,5-dihydro-5-oxofuran-2-acetate"
"C04575","(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate"
"C04593","(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate"
"C04642","2-Hydroxy-5-carboxymethylmuconate semialdehyde"
"C04655","(2S,3S)-2-Hydroxytridecane-1,2,3-tricarboxylate"
"C04675","3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA"
"C05116","3-Hydroxybutanoyl-CoA"
"C05130","Imidazole-4-acetaldehyde"
"C05133","4-Imidazolone-5-acetate"
"C05135","4-(beta-Acetylaminoethyl)imidazole"
"C05147","trans-3-Hydroxy-L-proline"
"C05161","2,5-Diaminohexanoate"
"C05231","L-3-Aminobutyryl-CoA"
"C05235","Hydroxyacetone"
"C05258","(S)-3-Hydroxyhexadecanoyl-CoA"
"C05259","3-Oxopalmitoyl-CoA"
"C05260","(S)-3-Hydroxytetradecanoyl-CoA"
"C05261","3-Oxotetradecanoyl-CoA"
"C05262","(S)-3-Hydroxydodecanoyl-CoA"
"C05263","3-Oxododecanoyl-CoA"
"C05264","(S)-Hydroxydecanoyl-CoA"
"C05265","3-Oxodecanoyl-CoA"
"C05266","(S)-3-Hydroxyoctanoyl-CoA"
"C05267","3-Oxooctanoyl-CoA"
"C05268","(S)-Hydroxyhexanoyl-CoA"
"C05269","3-Oxohexanoyl-CoA"
"C05270","Hexanoyl-CoA"
"C05271","trans-Hex-2-enoyl-CoA"
"C05272","trans-Hexadec-2-enoyl-CoA"
"C05273","trans-Tetradec-2-enoyl-CoA"
"C05274","Decanoyl-CoA"
"C05275","trans-Dec-2-enoyl-CoA"
"C05276","trans-Oct-2-enoyl-CoA"
"C05281","5-Methylbarbiturate"
"C05328","D-2-Aminohexano-6-lactam"
"C05341","beta-Alanyl-L-lysine"
"C05364","4-Carboxy-2-oxo-3-hexenedioate"
"C05375","2-Hydroxy-2-hydropyrone-4,6-dicarboxylate"
"C05379","Oxalosuccinate"
"C05399","Melibiitol"
"C05400","Epimelibiose"
"C05401","3-beta-D-Galactosyl-sn-glycerol"
"C05402","Melibiose"
"C05404","D-Gal alpha 1->6D-Gal alpha 1->6D-Glucose"
"C05406","5-Hydroxy-2,4-dioxopentanoate"
"C05411","L-Xylonate"
"C05412","L-Lyxonate"
"C05422","Dehydroascorbate"
"C05519","L-Allothreonine"
"C05527","3-Sulfinylpyruvate"
"C05528","3-Sulfopyruvate"
"C05533","Oxaloglutarate"
"C05539","N-Acetyl-L-2-amino-6-oxopimelate"
"C05548","6-Acetamido-2-oxohexanoate"
"C05565","Hydantoin-5-propionate"
"C05568","Imidazole lactate"
"C05572","4-Oxoglutaramate"
"C05574","3-Aminopentanedioate"
"C05600","2-Hydroxyhepta-2,4-dienedioate"
"C05601","4-Hydroxy-2-oxo-heptanedioate"
"C05662","Homoisocitrate"
"C05665","3-Aminopropanal"
"C05668","3-Hydroxypropionyl-CoA"
"C05670","3-Aminopropiononitrile"
"C05711","gamma-Glutamyl-beta-cyanoalanine"
"C05714","alpha-Aminopropiononitrile"
"C05715","gamma-Amino-gamma-cyanobutanoate"
"C05730","Glutathionylspermidine"
"C05731","3-Ketosucrose"
"C05766","Uroporphyrinogen I"
"C05768","Coproporphyrinogen I"
"C05823","3-Mercaptolactate"
"C05824","S-Sulfo-L-cysteine"
"C05825","2-Amino-5-oxohexanoate"
"C05829","N-Carbamyl-L-glutamate"
"C05840","Iminoaspartate"
"C05931","N-Succinyl-L-glutamate"
"C05932","N-Succinyl-L-glutamate 5-semialdehyde"
"C05936","N4-Acetylaminobutanal"
"C05938","L-4-Hydroxyglutamate semialdehyde"
"C05939","Linatine"
"C05941","2-Oxo-4-hydroxy-5-aminovalerate"
"C05942","Pyrrole-2-carboxylate"
"C05946","(4R)-4-Hydroxy-2-oxoglutarate"
"C05947","L-erythro-4-Hydroxyglutamate"
"C05979","Propane-1-ol"
"C05984","2-Hydroxybutanoic acid"
"C05985","2-Propynal"
"C05998","3-Hydroxyisovaleryl-CoA"
"C05999","Lactaldehyde"
"C06000","(S)-3-Hydroxyisobutyryl-CoA"
"C06001","(S)-3-Hydroxyisobutyrate"
"C06002","(S)-Methylmalonate semialdehyde"
"C06006","(S)-2-Aceto-2-hydroxybutanoate"
"C06010","(S)-2-Acetolactate"
"C06027","L-erythro-3-Methylmalyl-CoA"
"C06028","2-Methylfumaryl-CoA"
"C06029","L-threo-3-Methylmalate"
"C06030","Methyloxaloacetate"
"C06031","D-threo-3-Methylmalate"
"C06032","D-erythro-3-Methylmalate"
"C06033","Parapyruvate"
"C06034","4-Hydroxy-4-methylglutamate"
"C06035","4-Methylene-2-oxoglutarate"
"C06114","gamma-Glutamyl-beta-aminopropiononitrile"
"C06118","4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate"
"C06121","3-Ketosphingosine"
"C06142","1-Butanol"
"C06144","3-Butynoate"
"C06145","3-Butyn-1-al"
"C06159","2-Dehydro-3-deoxy-D-fuconate"
"C06201","2,4-Dihydroxyhept-2-enedioate"
"C06210","2-Hydroxy-6-keto-2,4-heptadienoate"
"C06216","Celloheptaose"
"C06217","Cellohexaose"
"C06218","Cellopentaose"
"C06219","Cellotriose"
"C06231","Ectoine"
"C06234","4-Methyl-L-glutamate"
"C06244","Acetamide"
"C06322","Cyclohexa-1,5-diene-1-carbonyl-CoA"
"C06366","sym-Homospermidine"
"C06393","2,3-Diaminopropanoate"
"C06430","D-Galacturonolactone"
"C06440","2-Dehydro-D-glucono-1,5-lactone"
"C06442","N(gamma)-Acetyldiaminobutyrate"
"C06468","D-Psicose"
"C06473","2-Keto-D-gluconic acid"
"C06548","Ethylene oxide"
"C06554","Cyanuric acid"
"C06555","Biuret"
"C06603","cis,cis-4-Hydroxymuconic semialdehyde"
"C06675","3-Sulfomuconate"
"C06676","4-Sulfolactone"
"C06714","3-Hydroxypimeloyl-CoA"
"C06715","3-Oxopimeloyl-CoA"
"C06719","Dihydrophloroglucinol"
"C06723","6-Carboxyhex-2-enoyl-CoA"
"C06749","6-Hydroxycyclohex-1-ene-1-carbonyl-CoA"
"C06760","2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde"
"C06761","(4E)-2-Oxohexenoic acid"
"C06762","4-Hydroxy-2-oxohexanoic acid"
"C06771","Triethanolamine"
"C06772","Diethanolamine"
"C07087","2-Hydroxy-6-oxoocta-2,4,7-trienoate"
"C07123","2-Hydroxy-6-oxo-octa-2,4-dienoate"
"C07272","Maleimide"
"C07331","Carbonyl sulfide"
"C07350","Phlorisovalerophenone"
"C07478","2-Hydroxy-5-methyl-cis,cis-muconate"
"C07479","2-Oxo-5-methyl-cis-muconate"
"C08242","Lychnose"
"C08733","Ammeline"
"C08734","Ammelide"
"C08737","Melamine"
"C09306","Sulfur dioxide"
"C09809","Cyclohex-2,5-diene-1-carboxyl-CoA"
"C09810","Cyclohex-1,4-diene-1-carboxyl-CoA"
"C09811","Cyclohex-1-ene-1-carboxyl-CoA"
"C09812","2-Hydroxycyclohexane-1-carboxyl-CoA"
"C09813","2-Ketocyclohexane-1-carboxyl-CoA"
"C09821","6-Oxocyclohex-1-ene-1-carbonyl-CoA"
"C09824","2,6-Dihydroxycyclohexane-1-carboxyl-CoA"
"C09825","2-Hydroxy-6-oxocyclohexane-1-carbonyl-CoA"
"C10772","Lupanine"
"C11062","4-Hydroxybutyryl-CoA"
"C11354","2-Hydroxy-cis-hex-2,4-dienoate"
"C11481","HSO3-"
"C11499","(S)-3-Sulfolactate"
"C11511","threo-3-Hydroxy-L-aspartate"
"C11537","(2R)-3-Sulfolactate"
"C11821","5-Hydroxyisourate"
"C12248","5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate"
"C12270","N-Acetylaspartylglutamate"
