"R00461"," (3S)-3,6-Diaminohexanoate <=>  L-Lysine"
"R00462"," CO2 +  Cadaverine <=>  L-Lysine"
"R00463"," L-Lysine <=>  H2O +  L-Lysine 1,6-lactam"
"R00469"," CO2 + 2 Ammonia +  Glyoxylate <=>  H2O +  (-)-Ureidoglycolate"
"R00470"," Pyruvate +  Glyoxylate <=>  4-Hydroxy-2-oxoglutarate"
"R00471"," Pyruvate +  Glyoxylate <=>  (4R)-4-Hydroxy-2-oxoglutarate"
"R00472"," H2O +  Acetyl-CoA +  Glyoxylate <=>  CoA +  (S)-Malate"
"R00473"," Acetyl-CoA +  Glyoxylate <=>  L-Malyl-CoA"
"R00474"," 2-Oxoglutarate +  Glyoxylate <=>  CO2 +  2-Hydroxy-3-oxoadipate"
"R00477"," Oxaloacetate +  Glyoxylate <=>  3-Oxalomalate"
"R00478"," Glycine +  Glyoxylate <=>  erythro-3-Hydroxy-Ls-aspartate"
"R00479"," Succinate +  Glyoxylate <=>  Isocitrate"
"R00484"," CO2 +  Ammonia +  L-Aspartate <=>  H2O +  N-Carbamoyl-L-aspartate"
"R00485"," Ammonia +  L-Aspartate <=>  H2O +  L-Asparagine"
"R00486"," Ammonia +  L-Aspartate <=> 2 H2O +  3-Cyano-L-alanine"
"R00487"," CoA +  N-Acetyl-L-aspartate <=>  Acetyl-CoA +  L-Aspartate"
"R00488"," Acetate +  L-Aspartate <=>  H2O +  N-Acetyl-L-aspartate"
"R00489"," CO2 +  beta-Alanine <=>  L-Aspartate"
"R00490"," Ammonia +  Fumarate <=>  L-Aspartate"
"R00491"," D-Aspartate <=>  L-Aspartate"
"R00494"," L-Glutamate +  Cys-Gly <=>  H2O +  Glutathione"
"R00499"," Succinate +  Glutathione <=>  H2O +  S-Succinylglutathione"
"R00519"," CO2 +  H+ <=>  Formate"
"R00521"," CoA +  Formate <=>  H2O +  Formyl-CoA"
"R00522"," CO2 +  Formate <=>  Oxalate"
"R00524"," Ammonia +  Formate <=>  H2O +  Formamide"
"R00525"," L-Glutamate +  Formate <=>  H2O +  N-Formyl-L-glutamate"
"R00526"," L-Aspartate +  Formate <=>  H2O +  N-Formyl-L-aspartate"
"R00527"," Glutathione +  Formate <=>  H2O +  S-Formylglutathione"
"R00551"," L-Ornithine +  Urea <=>  H2O +  L-Arginine"
"R00552"," Ammonia +  L-Citrulline <=>  H2O +  L-Arginine"
"R00562"," Pyruvate +  L-Arginine +  H+ <=>  H2O +  D-Octopine"
"R00565"," L-Ornithine +  Guanidinoacetate <=>  Glycine +  L-Arginine"
"R00566"," CO2 +  Agmatine <=>  L-Arginine"
"R00567"," D-Arginine <=>  L-Arginine"
"R00576"," L-Alanine +  2-Oxoglutaramate <=>  Pyruvate +  L-Glutamine"
"R00579"," D-Glutamine <=>  L-Glutamine"
"R00581"," Ammonia +  H+ +  Hydroxypyruvate <=>  H2O +  L-Serine"
"R00585"," L-Alanine +  Hydroxypyruvate <=>  Pyruvate +  L-Serine"
"R00586"," CoA +  O-Acetyl-L-serine <=>  Acetyl-CoA +  L-Serine"
"R00588"," Glycine +  Hydroxypyruvate <=>  Glyoxylate +  L-Serine"
"R00589"," D-Serine <=>  L-Serine"
"R00590"," H2O +  Dehydroalanine <=>  L-Serine"
"R00602","2 H2O +  Formaldehyde <=>  Hydrogen peroxide +  Methanol"
"R00604"," Formate +  H+ <=>  H2O +  Formaldehyde"
"R00605"," Formaldehyde +  H+ <=>  Methanol"
"R00614"," Formate +  Methanol <=>  H2O + 2 Formaldehyde"
"R00644","2 H2O +  Dehydroascorbate <=>  Hydrogen peroxide +  Ascorbate"
"R00647"," L-xylo-Hexulonolactone <=>  Ascorbate"
"R00665"," CO2 +  Ammonia +  L-Ornithine <=>  H2O +  L-Citrulline"
"R00667"," L-Glutamate +  L-Glutamate 5-semialdehyde <=>  2-Oxoglutarate +  L-Ornithine"
"R00668"," H2O +  L-Glutamate +  delta-1-Pyrroline-5-carboxylate <=>  2-Oxoglutarate +  L-Ornithine"
"R00669"," Acetate +  L-Ornithine <=>  H2O +  N-Acetylornithine"
"R00670"," CO2 +  Putrescine <=>  L-Ornithine"
"R00671"," Ammonia +  L-Proline <=>  L-Ornithine"
"R00672"," D-Ornithine <=>  L-Ornithine"
"R00700"," H+ <=>  Hydrogen"
"R00703"," Pyruvate +  H+ <=>  (S)-Lactate"
"R00704"," Pyruvate +  H+ <=>  (R)-Lactate"
"R00705"," CO2 +  Acetyl-CoA +  H+ <=>  CoA +  3-Oxopropanoate"
"R00707"," L-Glutamate +  H+ <=> 2 H2O +  (S)-1-Pyrroline-5-carboxylate"
"R00709"," CO2 +  2-Oxoglutarate +  H+ <=>  Isocitrate"
"R00710"," Acetate +  H+ <=>  H2O +  Acetaldehyde"
"R00713"," Succinate +  H+ <=>  H2O +  Succinate semialdehyde"
"R00715"," 2-Oxoglutarate +  L-Lysine +  H+ <=>  H2O +  N6-(L-1,3-Dicarboxypropyl)-L-lysine"
"R00717"," Glyoxylate +  H+ <=>  Glycolate"
"R00743"," Acetate +  Malonyl-CoA <=>  Acetyl-CoA +  Malonate"
"R00749"," Ammonia +  Acetaldehyde <=>  Ethanolamine"
"R00750"," 4-Hydroxy-2-oxopentanoate <=>  Pyruvate +  Acetaldehyde"
"R00751"," Glycine +  Acetaldehyde <=>  L-Threonine"
"R00753"," Formate +  Acetaldehyde <=>  (S)-Lactate"
"R00754"," H+ +  Acetaldehyde <=>  Ethanol"
"R00775"," Glycine +  Urea <=>  H2O +  Guanidinoacetate"
"R00776"," Glyoxylate +  Urea <=>  (-)-Ureidoglycolate"
"R00777"," L-Aspartate +  Urea <=>  H2O +  N-Amidino-L-aspartate"
"R00778"," H2O +  Cyanamide <=>  Urea"
"R00782"," Ammonia +  Pyruvate +  Hydrogen sulfide <=>  H2O +  L-Cysteine"
"R00787","3 H+ +  Nitrite <=> 2 H2O +  Ammonia"
"R00794"," H+ +  Nitrate <=>  H2O +  Nitrite"
"R00801"," D-Glucose +  D-Fructose <=>  H2O +  Sucrose"
"R00802"," alpha-D-Glucose +  beta-D-Fructose <=>  H2O +  Sucrose"
"R00807"," 3-Ketosucrose <=>  Sucrose"
"R00810"," Palatinose <=>  Sucrose"
"R00829"," CoA +  3-Oxoadipyl-CoA <=>  Acetyl-CoA +  Succinyl-CoA"
"R00830"," CoA +  CO2 +  5-Aminolevulinate <=>  Glycine +  Succinyl-CoA"
"R00832"," CoA +  N2-Succinyl-L-arginine <=>  L-Arginine +  Succinyl-CoA"
"R00833"," Succinyl-CoA <=>  (R)-Methylmalonyl-CoA"
"R00863"," L-Alanine +  Sulfur dioxide <=>  3-Sulfino-L-alanine"
"R00864"," Thiosulfate <=>  Sulfur +  Sulfite"
"R00868"," H+ +  D-Fructose <=>  Mannitol"
"R00874"," D-Glucono-1,5-lactone +  D-Sorbitol <=>  D-Glucose +  D-Fructose"
"R00875"," H+ +  D-Fructose <=>  D-Sorbitol"
"R00877"," D-Fructose <=>  D-Mannose"
"R00878"," D-Fructose <=>  alpha-D-Glucose"
"R00891"," H2O +  L-Cysteine <=>  L-Serine +  Hydrogen sulfide"
"R00892"," H+ +  L-Cystine <=> 2 L-Cysteine"
"R00895"," L-Glutamate +  Mercaptopyruvate <=>  2-Oxoglutarate +  L-Cysteine"
"R00896"," Glutamate +  Mercaptopyruvate <=>  2-Oxoglutarate +  L-Cysteine"
"R00897"," Acetate +  L-Cysteine <=>  Hydrogen sulfide +  O-Acetyl-L-serine"
"R00899"," Glycine +  L-Cysteine <=>  H2O +  Cys-Gly"
"R00901"," Hydrogen sulfide +  L-Cysteate <=>  Sulfite +  L-Cysteine"
"R00903"," D-Cysteine <=>  L-Cysteine"
"R00904"," H+ +  beta-Alanine <=>  H2O +  3-Aminopropanal"
"R00905"," CO2 +  Ammonia +  beta-Alanine <=>  H2O +  3-Ureidopropionate"
"R00906"," Pyruvate +  H+ +  beta-Alanine <=>  H2O +  beta-Alanopine"
"R00907"," Pyruvate +  beta-Alanine <=>  L-Alanine +  3-Oxopropanoate"
"R00908"," L-Glutamate +  3-Oxopropanoate <=>  2-Oxoglutarate +  beta-Alanine"
"R00909"," Acetate +  beta-Alanine <=>  H2O +  N-Acetyl-beta-alanine"
"R00911"," L-Lysine +  beta-Alanine <=>  H2O +  beta-Alanyl-L-lysine"
"R00913"," Urea +  beta-Alanine <=>  H2O +  3-Guanidinopropanoate"
"R00917","2 H2O +  3-Aminopropiononitrile <=>  Ammonia +  beta-Alanine"
"R00922"," CO2 +  H+ +  Propanoyl-CoA <=>  CoA +  2-Methyl-3-oxopropanoate"
"R00923"," CO2 +  Propanoyl-CoA <=>  (S)-Methylmalonyl-CoA"
"R00924"," Propenoyl-CoA <=>  Propanoyl-CoA"
"R00927"," CoA +  2-Methylacetoacetyl-CoA <=>  Acetyl-CoA +  Propanoyl-CoA"
"R00928"," Acetate +  Propanoyl-CoA <=>  Acetyl-CoA +  Propanoate"
"R00930"," Oxaloacetate +  Propanoyl-CoA <=>  Pyruvate +  (S)-Methylmalonyl-CoA"
"R00931"," H2O +  Oxaloacetate +  Propanoyl-CoA <=>  CoA +  2-Methylcitrate"
"R00932"," H2O +  Glyoxylate +  Propanoyl-CoA <=>  CoA +  2-Hydroxyglutarate"
"R00934"," L-erythro-3-Methylmalyl-CoA <=>  Glyoxylate +  Propanoyl-CoA"
"R00935"," CO2 +  H+ +  Propanoyl-CoA <=>  CoA +  (S)-Methylmalonate semialdehyde"
"R00973"," CO2 +  Uracil <=>  Uracil 5-carboxylate"
"R00974"," Ammonia +  Uracil <=>  H2O +  Cytosine"
"R00977"," H+ +  Uracil <=>  5,6-Dihydrouracil"
"R00994"," D-erythro-3-Methylmalate <=>  CO2 +  H+ +  2-Oxobutanoate"
"R00995"," Methyloxaloacetate <=>  CO2 +  2-Oxobutanoate"
"R00996"," Ammonia +  2-Oxobutanoate <=>  L-Threonine"
"R00997"," Ammonia +  2-Oxobutanoate <=>  H2O +  1-Aminocyclopropane-1-carboxylate"
"R00998"," H2O +  Acetyl-CoA +  2-Oxobutanoate <=>  CoA +  (R)-2-Ethylmalate"
"R00999"," Ammonia +  Succinate +  2-Oxobutanoate <=>  H2O +  O-Succinyl-L-homoserine"
"R01000"," H+ +  2-Oxobutanoate <=>  2-Hydroxybutanoic acid"
"R01001"," Ammonia +  L-Cysteine +  2-Oxobutanoate <=>  H2O +  L-Cystathionine"
"R01034"," H+ +  Glycerone <=>  Glycerol"
"R01036"," H+ +  D-Glyceraldehyde <=>  Glycerol"
"R01047"," H2O +  3-Hydroxypropanal <=>  Glycerol"
"R01048"," H2O +  Lactaldehyde <=>  Glycerol"
"R01080"," Uracil +  D-Ribose <=>  H2O +  Uridine"
"R01081"," D-Ribulose <=>  D-Ribose"
"R01082"," H2O +  Fumarate <=>  (S)-Malate"
"R01085"," Pyruvate +  Fumarate <=>  H2O +  3-Fumarylpyruvate"
"R01086"," L-Arginine +  Fumarate <=>  N-(L-Arginino)succinate"
"R01087"," Fumarate <=>  Maleic acid"
"R01088"," Ammonia +  H+ +  4-Methyl-2-oxopentanoate <=>  H2O +  L-Leucine"
"R01089"," CoA +  N-Acetyl-L-leucine <=>  Acetyl-CoA +  L-Leucine"
"R01090"," L-Glutamate +  4-Methyl-2-oxopentanoate <=>  2-Oxoglutarate +  L-Leucine"
"R01091"," (3R)-beta-Leucine <=>  L-Leucine"
"R01093"," Galactitol <=>  H+ +  D-Galactose"
"R01094"," H+ +  D-Galactono-1,4-lactone <=>  D-Galactose"
"R01100"," D-Glucose +  D-Galactose <=>  H2O +  Lactose"
"R01101"," D-Glucose +  D-Galactose <=>  H2O +  Melibiose"
"R01103"," Sucrose +  D-Galactose <=>  H2O +  Raffinose"
"R01104"," Glycerol +  D-Galactose <=>  H2O +  3-beta-D-Galactosyl-sn-glycerol"
"R01108"," Ascorbate +  Glutathione disulfide <=> 2 Glutathione +  Dehydroascorbate"
"R01109"," Glutathione disulfide + 2 Cysteine <=> 2 Glutathione +  Cystine"
"R01111"," Glutathione +  CoA-glutathione <=>  CoA +  Glutathione disulfide"
"R01113","2 L-Cysteine +  Glutathione disulfide <=> 2 Glutathione +  L-Cystine"
"R01144"," Oxaloacetate +  Methanol <=>  H2O +  Oxaloacetate 4-methyl ester"
"R01148"," Pyruvate +  D-Glutamate <=>  2-Oxoglutarate +  D-Alanine"
"R01149"," Ammonia +  gamma-L-Glutamyl-D-alanine <=>  L-Glutamine +  D-Alanine"
"R01152"," CO2 +  Ammonia +  Putrescine <=>  H2O +  N-Carbamoylputrescine"
"R01154"," CoA +  N-Acetylputrescine <=>  Acetyl-CoA +  Putrescine"
"R01155"," L-Glutamate +  4-Aminobutyraldehyde <=>  2-Oxoglutarate +  Putrescine"
"R01156"," Acetate +  Putrescine <=>  H2O +  N-Acetylputrescine"
"R01157"," Urea +  Putrescine <=>  H2O +  Agmatine"
"R01158","2 H+ +  L-Histidine <=>  H2O +  L-Histidinol"
"R01160"," CoA +  N-Acetyl-L-histidine <=>  Acetyl-CoA +  L-Histidine"
"R01161"," L-Glutamate +  Imidazol-5-yl-pyruvate <=>  2-Oxoglutarate +  L-Histidine"
"R01163"," H+ +  L-Histidine <=>  H2O +  L-Histidinal"
"R01166"," beta-Alanine +  L-Histidine <=>  H2O +  Carnosine"
"R01167"," CO2 +  Histamine <=>  L-Histidine"
"R01168"," Ammonia +  Urocanate <=>  L-Histidine"
"R01171"," H+ +  Crotonoyl-CoA <=>  Butanoyl-CoA"
"R01172"," H+ +  Butanoyl-CoA <=>  CoA +  Butanal"
"R01175"," Crotonoyl-CoA <=>  Butanoyl-CoA"
"R01177"," CoA +  3-Oxohexanoyl-CoA <=>  Acetyl-CoA +  Butanoyl-CoA"
"R01179"," Acetyl-CoA +  Butanoic acid <=>  Acetate +  Butanoyl-CoA"
"R01180"," H2O +  Glyoxylate +  Butanoyl-CoA <=>  CoA +  3-Ethylmalate"
"R01181"," Butanoyl-CoA <=>  2-Methylpropanoyl-CoA"
"R01209"," H2O +  3-Methyl-2-oxobutanoic acid <=>  2,3-Dihydroxy-3-methylbutanoate"
"R01210"," CO2 +  H+ +  2-Methylpropanoyl-CoA <=>  CoA +  3-Methyl-2-oxobutanoic acid"
"R01211"," CO2 +  H+ +  3-Methyl-2-oxobutanoic acid <=>  (R)-3,3-Dimethylmalate"
"R01213"," H2O +  Acetyl-CoA +  3-Methyl-2-oxobutanoic acid <=>  CoA +  alpha-Isopropylmalate"
"R01214"," L-Glutamate +  3-Methyl-2-oxobutanoic acid <=>  2-Oxoglutarate +  L-Valine"
"R01215"," L-Alanine +  3-Methyl-2-oxobutanoic acid <=>  Pyruvate +  L-Valine"
"R01216"," Formaldehyde +  3-Methyl-2-oxobutanoic acid <=>  2-Dehydropantoate"
"R01246"," H+ +  1-Pyrroline-2-carboxylate <=>  L-Proline"
"R01248"," H+ +  (S)-1-Pyrroline-5-carboxylate <=>  L-Proline"
"R01255"," D-Proline <=>  L-Proline"
"R01257"," Oxaloacetate <=>  (S)-Malate"
"R01267"," H2O +  3-Cyano-L-alanine <=>  L-Asparagine"
"R01274"," CoA +  Hexadecanoic acid <=>  H2O +  Palmitoyl-CoA"
"R01277"," H+ +  Palmitoyl-CoA <=>  CoA +  Hexadecanal"
"R01279"," trans-Hexadec-2-enoyl-CoA <=>  Palmitoyl-CoA"
"R01281"," CoA +  CO2 +  3-Dehydrosphinganine <=>  L-Serine +  Palmitoyl-CoA"
"R01283"," Ammonia +  2-Oxobutanoate +  Hydrogen sulfide <=>  H2O +  L-Homocysteine"
"R01286"," Ammonia +  Pyruvate +  L-Homocysteine <=>  H2O +  L-Cystathionine"
"R01287"," Acetate +  L-Homocysteine <=>  Hydrogen sulfide +  O-Acetyl-L-homoserine"
"R01288"," Succinate +  L-Homocysteine <=>  Hydrogen sulfide +  O-Succinyl-L-homoserine"
"R01289"," H2O +  Cystathionine <=>  L-Serine +  L-Homocysteine"
"R01290"," H2O +  L-Cystathionine <=>  L-Serine +  L-Homocysteine"
"R01292"," Glutathione disulfide + 2 L-Homocysteine <=> 2 Glutathione +  L-Homocystine"
"R01323"," Acetate +  (3S)-Citryl-CoA <=>  Acetyl-CoA +  Citrate"
"R01324"," Isocitrate <=>  Citrate"
"R01325"," H2O +  cis-Aconitate <=>  Citrate"
"R01329"," D-Galactose +  D-Mannose <=>  H2O +  Epimelibiose"
"R01333"," H+ +  Glycolate <=>  H2O +  Glycolaldehyde"
"R01335"," H2O +  5-Hydroxy-2,4-dioxopentanoate <=>  Pyruvate +  Glycolate"
"R01336"," Fumarate +  Glycolate <=>  Carboxymethyloxysuccinate"
"R01355"," Pyruvate +  Propanoate <=>  (2R,3S)-2,3-Dimethylmalate"
"R01358"," CoA +  Acetoacetate <=>  H2O +  Acetoacetyl-CoA"
"R01359"," Acetyl-CoA +  Acetoacetate <=>  Acetate +  Acetoacetyl-CoA"
"R01360"," Acetyl-CoA +  Acetoacetate <=>  (S)-3-Hydroxy-3-methylglutaryl-CoA"
"R01361"," H+ +  Acetoacetate <=>  (R)-3-Hydroxybutanoate"
"R01364"," H2O +  4-Fumarylacetoacetate <=>  Fumarate +  Acetoacetate"
"R01365"," Butanoic acid +  Acetoacetyl-CoA <=>  Butanoyl-CoA +  Acetoacetate"
"R01366"," CO2 +  Acetone <=>  Acetoacetate"
"R01367"," H2O +  3-Butynoate <=>  Acetoacetate"
"R01388"," H+ +  Hydroxypyruvate <=>  D-Glycerate"
"R01390"," Dihydroxyfumarate <=>  CO2 +  Hydroxypyruvate"
"R01393"," CO2 +  Glycolaldehyde <=>  Hydroxypyruvate"
"R01394"," 2-Hydroxy-3-oxopropanoate <=>  Hydroxypyruvate"
"R01408"," H2O +  Hydrogen cyanide <=>  Formamide"
"R01410"," H2O +  alpha-Aminopropiononitrile <=>  Ammonia +  Acetaldehyde +  Hydrogen cyanide"
"R01416"," Ammonia +  N-Carbamoylputrescine <=>  H2O +  Agmatine"
"R01418"," H2O +  Arcaine <=>  Urea +  Agmatine"
"R01429"," H+ +  D-Xylonolactone <=>  D-Xylose"
"R01432"," D-Xylulose <=>  D-Xylose"
"R01434"," Ammonia +  H+ +  3-Methyl-2-oxobutanoic acid <=>  H2O +  L-Valine"
"R01437"," CO2 +  2-Methylpropanamine <=>  L-Valine"
"R01444"," D-Glucose +  Cellobiose <=>  H2O +  Cellotriose"
"R01445"," 4-O-beta-D-Glucopyranosyl-D-mannose <=>  Cellobiose"
"R01446"," H+ +  (S)-Lactate <=>  H2O +  (S)-Lactaldehyde"
"R01447"," Pyruvate +  (S)-Malate <=>  Oxaloacetate +  (S)-Lactate"
"R01449"," Propanoyl-CoA +  (S)-Lactate <=>  Propanoate +  Lactoyl-CoA"
"R01450"," (R)-Lactate <=>  (S)-Lactate"
"R01465"," H+ +  L-2-Amino-3-oxobutanoic acid <=>  L-Threonine"
"R01467"," D-Threonine <=>  L-Threonine"
"R01482"," D-Fructuronate <=>  D-Glucuronate"
"R01483"," D-Glucuronate <=>  H2O +  D-Glucuronolactone"
"R01484"," D-Glucuronate <=>  H2O +  D-Glucurono-6,2-lactone"
"R01485"," Ammonia +  beta-L-Aspartylhydroxamate <=>  L-Asparagine +  Hydroxylamine"
